JobTitle,BasePay,Year
Registered Nurse,99644.6,2015
Registered Nurse,108335.43,2015
Registered Nurse,93135.86,2015
Registered Nurse,102750.98,2015
Registered Nurse,82147.99,2015
Registered Nurse,99644.47,2015
Registered Nurse,100135.12,2015
Registered Nurse,110413.83,2015
Registered Nurse,104017.14,2015
Registered Nurse,94099.75,2015
Registered Nurse,103852.56,2015
Registered Nurse,106209.79,2015
Registered Nurse,107679.0,2015
Registered Nurse,105041.34,2015
Registered Nurse,100977.33,2015
Registered Nurse,102060.11,2015
Registered Nurse,103615.2,2015
Registered Nurse,108390.61,2015
Registered Nurse,109665.42,2015
Registered Nurse,87996.94,2015
Registered Nurse,98731.62,2015
Registered Nurse,75836.4,2015
Registered Nurse,109119.7,2015
Registered Nurse,108230.55,2015
Registered Nurse,102244.23,2015
Registered Nurse,96304.14,2015
Registered Nurse,107289.91,2015
Registered Nurse,95033.49,2015
Registered Nurse,100758.13,2015
Registered Nurse,108856.82,2015
Registered Nurse,96147.45,2015
Registered Nurse,99167.26,2015
Registered Nurse,101267.32,2015
Registered Nurse,95335.0,2015
Registered Nurse,101003.98,2015
Registered Nurse,101291.71,2015
Registered Nurse,78047.09,2015
Registered Nurse,103424.08,2015
Registered Nurse,101324.68,2015
Registered Nurse,91953.99,2015
Registered Nurse,100479.0,2015
Registered Nurse,101727.0,2015
Registered Nurse,96517.72,2015
Registered Nurse,108082.13,2015
Registered Nurse,92997.22,2015
Registered Nurse,102901.41,2015
Registered Nurse,103673.0,2015
Registered Nurse,95449.05,2015
Registered Nurse,93945.04,2015
Registered Nurse,82492.84,2015
Registered Nurse,100479.0,2015
Registered Nurse,100445.74,2015
Registered Nurse,90745.68,2015
Registered Nurse,102440.38,2015
Registered Nurse,89462.31,2015
Registered Nurse,104335.76,2015
Registered Nurse,99972.5,2015
Registered Nurse,97530.93,2015
Registered Nurse,78314.4,2015
Registered Nurse,102777.8,2015
Registered Nurse,91672.22,2015
Registered Nurse,96286.63,2015
Registered Nurse,82687.13,2015
Registered Nurse,97739.44,2015
Registered Nurse,87756.18,2015
Registered Nurse,95550.85,2015
Registered Nurse,106551.21,2015
Registered Nurse,92025.28,2015
Registered Nurse,101252.72,2015
Registered Nurse,96903.34,2015
Registered Nurse,100836.84,2015
Registered Nurse,102077.4,2015
Registered Nurse,99500.55,2015
Registered Nurse,102286.76,2015
Registered Nurse,82737.37,2015
Registered Nurse,85213.72,2015
Registered Nurse,93121.11,2015
Registered Nurse,97359.38,2015
Registered Nurse,97062.83,2015
Registered Nurse,81205.47,2015
Registered Nurse,98531.49,2015
Registered Nurse,104383.2,2015
Registered Nurse,96063.8,2015
Registered Nurse,91720.03,2015
Registered Nurse,79436.1,2015
Registered Nurse,89051.8,2015
Registered Nurse,90845.7,2015
Registered Nurse,97935.49,2015
Registered Nurse,88063.2,2015
Registered Nurse,79382.1,2015
Registered Nurse,93602.0,2015
Registered Nurse,97225.21,2015
Registered Nurse,87269.04,2015
Registered Nurse,94323.96,2015
Registered Nurse,90243.14,2015
Registered Nurse,84816.54,2015
Registered Nurse,94262.96,2015
Registered Nurse,82500.25,2015
Registered Nurse,80468.18,2015
Registered Nurse,87650.5,2015
Registered Nurse,85825.62,2015
Registered Nurse,92761.01,2015
Registered Nurse,91991.08,2015
Registered Nurse,82278.69,2015
Registered Nurse,94896.0,2015
Registered Nurse,83472.99,2015
Registered Nurse,83485.03,2015
Registered Nurse,74626.44,2015
Registered Nurse,76369.02,2015
Registered Nurse,86519.39,2015
Registered Nurse,77507.11,2015
Registered Nurse,76219.56,2015
Registered Nurse,89536.29,2015
Registered Nurse,86529.96,2015
Registered Nurse,72633.04,2015
Registered Nurse,85612.91,2015
Registered Nurse,93176.11,2015
Registered Nurse,86034.86,2015
Registered Nurse,87361.43,2015
Registered Nurse,84474.23,2015
Registered Nurse,90323.81,2015
Registered Nurse,77554.39,2015
Registered Nurse,83367.99,2015
Registered Nurse,79819.76,2015
Registered Nurse,79767.25,2015
Registered Nurse,76950.24,2015
Registered Nurse,100714.4,2015
Registered Nurse,88964.32,2015
Registered Nurse,79976.39,2015
Registered Nurse,69839.44,2015
Registered Nurse,81739.66,2015
Registered Nurse,69592.98,2015
Registered Nurse,82339.86,2015
Registered Nurse,76076.08,2015
Registered Nurse,81463.75,2015
Registered Nurse,72298.07,2015
Registered Nurse,85079.1,2015
Registered Nurse,89445.19,2015
Registered Nurse,80225.38,2015
Registered Nurse,83203.56,2015
Registered Nurse,85745.96,2015
Registered Nurse,85726.77,2015
Registered Nurse,75918.95,2015
Registered Nurse,77689.45,2015
Registered Nurse,80459.47,2015
Registered Nurse,71852.86,2015
Registered Nurse,83534.11,2015
Registered Nurse,78959.69,2015
Registered Nurse,74461.09,2015
Registered Nurse,82050.48,2015
Registered Nurse,79490.88,2015
Registered Nurse,83726.83,2015
Registered Nurse,80512.26,2015
Registered Nurse,89138.83,2015
Registered Nurse,78742.8,2015
Registered Nurse,85837.6,2015
Registered Nurse,76314.22,2015
Registered Nurse,79340.29,2015
Registered Nurse,73185.18,2015
Registered Nurse,73486.82,2015
Registered Nurse,78673.84,2015
Registered Nurse,84102.81,2015
Registered Nurse,83228.17,2015
Registered Nurse,71422.72,2015
Registered Nurse,82489.82,2015
Registered Nurse,74087.0,2015
Registered Nurse,69484.68,2015
Registered Nurse,73210.49,2015
Registered Nurse,79817.84,2015
Registered Nurse,75201.63,2015
Registered Nurse,75912.03,2015
Registered Nurse,74072.95,2015
Registered Nurse,73694.65,2015
Registered Nurse,70668.34,2015
Registered Nurse,74233.44,2015
Registered Nurse,70097.7,2015
Registered Nurse,75058.23,2015
Registered Nurse,69178.31,2015
Registered Nurse,71669.95,2015
Registered Nurse,84149.83,2015
Registered Nurse,73227.56,2015
Registered Nurse,74545.56,2015
Registered Nurse,67290.95,2015
Registered Nurse,78474.22,2015
Registered Nurse,69071.89,2015
Registered Nurse,68533.53,2015
Registered Nurse,69015.85,2015
Registered Nurse,72271.64,2015
Registered Nurse,75823.2,2015
Registered Nurse,71143.18,2015
Registered Nurse,76059.42,2015
Registered Nurse,72028.16,2015
Registered Nurse,77420.19,2015
Registered Nurse,77381.89,2015
Registered Nurse,73386.27,2015
Registered Nurse,81642.66,2015
Registered Nurse,70719.03,2015
Registered Nurse,71803.19,2015
Registered Nurse,79749.98,2015
Registered Nurse,64869.03,2015
Registered Nurse,74960.07,2015
Registered Nurse,78566.83,2015
Registered Nurse,67201.65,2015
Registered Nurse,69292.46,2015
Registered Nurse,54710.4,2015
Registered Nurse,71400.75,2015
Registered Nurse,66295.55,2015
Registered Nurse,70679.29,2015
Registered Nurse,70867.95,2015
Registered Nurse,78018.41,2015
Registered Nurse,70691.68,2015
Registered Nurse,73934.13,2015
Registered Nurse,76461.1,2015
Registered Nurse,72156.94,2015
Registered Nurse,72043.29,2015
Registered Nurse,76330.82,2015
Registered Nurse,75896.4,2015
Registered Nurse,74451.0,2015
Registered Nurse,71275.14,2015
Registered Nurse,81500.25,2015
Registered Nurse,73736.12,2015
Registered Nurse,74313.67,2015
Registered Nurse,74644.87,2015
Registered Nurse,68583.26,2015
Registered Nurse,63752.4,2015
Registered Nurse,68240.1,2015
Registered Nurse,77220.91,2015
Registered Nurse,74579.0,2015
Registered Nurse,73292.21,2015
Registered Nurse,62696.14,2015
Registered Nurse,72161.58,2015
Registered Nurse,66469.09,2015
Registered Nurse,64827.17,2015
Registered Nurse,69265.31,2015
Registered Nurse,71075.16,2015
Registered Nurse,67558.52,2015
Registered Nurse,69900.01,2015
Registered Nurse,64917.59,2015
Registered Nurse,55632.63,2015
Registered Nurse,63948.89,2015
Registered Nurse,72016.0,2015
Registered Nurse,66969.42,2015
Registered Nurse,70909.42,2015
Registered Nurse,64095.16,2015
Registered Nurse,60941.89,2015
Registered Nurse,68506.02,2015
Registered Nurse,61394.79,2015
Registered Nurse,60054.21,2015
Registered Nurse,57946.66,2015
Registered Nurse,62108.4,2015
Registered Nurse,54938.38,2015
Registered Nurse,57317.37,2015
Registered Nurse,62821.6,2015
Registered Nurse,68506.19,2015
Registered Nurse,51599.55,2015
Registered Nurse,57101.14,2015
Registered Nurse,58953.99,2015
Registered Nurse,57853.87,2015
Registered Nurse,63828.39,2015
Registered Nurse,44891.04,2015
Registered Nurse,54960.43,2015
Registered Nurse,57987.34,2015
Registered Nurse,59730.1,2015
Registered Nurse,64134.67,2015
Registered Nurse,57396.4,2015
Registered Nurse,60087.13,2015
Registered Nurse,63078.06,2015
Registered Nurse,59511.9,2015
Registered Nurse,45252.0,2015
Registered Nurse,62345.3,2015
Registered Nurse,60447.06,2015
Registered Nurse,63651.57,2015
Registered Nurse,61214.8,2015
Registered Nurse,52637.91,2015
Registered Nurse,63389.0,2015
Registered Nurse,60623.64,2015
Registered Nurse,56000.73,2015
Registered Nurse,52077.1,2015
Registered Nurse,60285.13,2015
Registered Nurse,52907.4,2015
Registered Nurse,61322.0,2015
Registered Nurse,65507.83,2015
Registered Nurse,58565.16,2015
Registered Nurse,60992.1,2015
Registered Nurse,55200.24,2015
Registered Nurse,61108.13,2015
Registered Nurse,57038.44,2015
Registered Nurse,55944.0,2015
Registered Nurse,61197.28,2015
Registered Nurse,56596.7,2015
Registered Nurse,57301.14,2015
Registered Nurse,62036.2,2015
Registered Nurse,47629.39,2015
Registered Nurse,55228.08,2015
Registered Nurse,50938.6,2015
Registered Nurse,47579.4,2015
Registered Nurse,52377.48,2015
Registered Nurse,60726.65,2015
Registered Nurse,54914.65,2015
Registered Nurse,58942.2,2015
Registered Nurse,47992.65,2015
Registered Nurse,51007.5,2015
Registered Nurse,57621.46,2015
Registered Nurse,49663.45,2015
Registered Nurse,52694.13,2015
Registered Nurse,52983.01,2015
Registered Nurse,46373.04,2015
Registered Nurse,59463.61,2015
Registered Nurse,45621.52,2015
Registered Nurse,50845.89,2015
Registered Nurse,51239.68,2015
Registered Nurse,49206.1,2015
Registered Nurse,49856.92,2015
Registered Nurse,54448.21,2015
Registered Nurse,52668.75,2015
Registered Nurse,48357.27,2015
Registered Nurse,45818.39,2015
Registered Nurse,48569.4,2015
Registered Nurse,43477.67,2015
Registered Nurse,46349.14,2015
Registered Nurse,38716.42,2015
Registered Nurse,53402.07,2015
Registered Nurse,40267.08,2015
Registered Nurse,38305.85,2015
Registered Nurse,44371.44,2015
Registered Nurse,40298.62,2015
Registered Nurse,40828.76,2015
Registered Nurse,40129.57,2015
Registered Nurse,45664.89,2015
Registered Nurse,41822.57,2015
Registered Nurse,41735.88,2015
Registered Nurse,35569.94,2015
Registered Nurse,28037.65,2015
Registered Nurse,33209.63,2015
Registered Nurse,37364.25,2015
Registered Nurse,31281.52,2015
Registered Nurse,16868.33,2015
Registered Nurse,38895.25,2015
Registered Nurse,41509.69,2015
Registered Nurse,39868.31,2015
Registered Nurse,45989.18,2015
Registered Nurse,34265.0,2015
Registered Nurse,36567.07,2015
Registered Nurse,27743.54,2015
Registered Nurse,33435.24,2015
Registered Nurse,20485.59,2015
Registered Nurse,29067.27,2015
Registered Nurse,37520.75,2015
Registered Nurse,27905.16,2015
Registered Nurse,34491.97,2015
Registered Nurse,33801.25,2015
Registered Nurse,19903.54,2015
Registered Nurse,36194.9,2015
Registered Nurse,34509.88,2015
Registered Nurse,30714.2,2015
Registered Nurse,24372.18,2015
Registered Nurse,33210.77,2015
Registered Nurse,29659.6,2015
Registered Nurse,22796.0,2015
Registered Nurse,28765.67,2015
Registered Nurse,13410.0,2015
Registered Nurse,23192.1,2015
Registered Nurse,13730.64,2015
Registered Nurse,24563.93,2015
Registered Nurse,20970.9,2015
Registered Nurse,21315.28,2015
Registered Nurse,20339.15,2015
Registered Nurse,19824.09,2015
Registered Nurse,25432.89,2015
Registered Nurse,20946.6,2015
Registered Nurse,22663.5,2015
Registered Nurse,20020.55,2015
Registered Nurse,22725.2,2015
Registered Nurse,16301.24,2015
Registered Nurse,19060.0,2015
Registered Nurse,14760.42,2015
Registered Nurse,18536.85,2015
Registered Nurse,16813.69,2015
Registered Nurse,14160.96,2015
Registered Nurse,12235.53,2015
Registered Nurse,2365.8,2015
Registered Nurse,17916.0,2015
Registered Nurse,12698.43,2015
Registered Nurse,12922.8,2015
Registered Nurse,9049.74,2015
Registered Nurse,12822.77,2015
Registered Nurse,16482.73,2015
Registered Nurse,16110.0,2015
Registered Nurse,11197.5,2015
Registered Nurse,11197.75,2015
Registered Nurse,9399.6,2015
Registered Nurse,6507.0,2015
Registered Nurse,8242.2,2015
Registered Nurse,3380.82,2015
Registered Nurse,5167.8,2015
Registered Nurse,2442.73,2015
Registered Nurse,3120.6,2015
Registered Nurse,3129.74,2015
Registered Nurse,4711.4,2015
Registered Nurse,3916.0,2015
Registered Nurse,2859.0,2015
Registered Nurse,1837.88,2015
Registered Nurse,1386.3,2015
Registered Nurse,1343.7,2015
Registered Nurse,447.6,2015
Registered Nurse,415.5,2015
Registered Nurse,128418.12,2016
Registered Nurse,152946.18,2016
Registered Nurse,155203.51,2016
Registered Nurse,154003.57,2016
Registered Nurse,155820.85,2016
Registered Nurse,156413.67,2016
Registered Nurse,157016.75,2016
Registered Nurse,142815.95,2016
Registered Nurse,156428.35,2016
Registered Nurse,147736.46,2016
Registered Nurse,152726.51,2016
Registered Nurse,156427.98,2016
Registered Nurse,147232.62,2016
Registered Nurse,155223.61,2016
Registered Nurse,151712.24,2016
Registered Nurse,156436.82,2016
Registered Nurse,155746.75,2016
Registered Nurse,152868.51,2016
Registered Nurse,156420.28,2016
Registered Nurse,156413.67,2016
Registered Nurse,154596.97,2016
Registered Nurse,156428.18,2016
Registered Nurse,154327.2,2016
Registered Nurse,154580.41,2016
Registered Nurse,150996.47,2016
Registered Nurse,150455.99,2016
Registered Nurse,156428.35,2016
Registered Nurse,154527.22,2016
Registered Nurse,156428.35,2016
Registered Nurse,153920.56,2016
Registered Nurse,146120.2,2016
Registered Nurse,154513.23,2016
Registered Nurse,147232.64,2016
Registered Nurse,156428.35,2016
Registered Nurse,156376.62,2016
Registered Nurse,156428.36,2016
Registered Nurse,147225.65,2016
Registered Nurse,149943.41,2016
Registered Nurse,133843.89,2016
Registered Nurse,146848.03,2016
Registered Nurse,155226.71,2016
Registered Nurse,150222.36,2016
Registered Nurse,148065.01,2016
Registered Nurse,148790.03,2016
Registered Nurse,155763.96,2016
Registered Nurse,149570.97,2016
Registered Nurse,156413.67,2016
Registered Nurse,147232.63,2016
Registered Nurse,145510.0,2016
Registered Nurse,155806.17,2016
Registered Nurse,155421.85,2016
Registered Nurse,147232.62,2016
Registered Nurse,146269.08,2016
Registered Nurse,153298.39,2016
Registered Nurse,156413.68,2016
Registered Nurse,153619.16,2016
Registered Nurse,146660.82,2016
Registered Nurse,142771.21,2016
Registered Nurse,156427.4,2016
Registered Nurse,156316.67,2016
Registered Nurse,155863.23,2016
Registered Nurse,133587.33,2016
Registered Nurse,147212.76,2016
Registered Nurse,155835.54,2016
Registered Nurse,156428.35,2016
Registered Nurse,156428.35,2016
Registered Nurse,137155.65,2016
Registered Nurse,154922.96,2016
Registered Nurse,154608.25,2016
Registered Nurse,156428.35,2016
Registered Nurse,153624.24,2016
Registered Nurse,149180.67,2016
Registered Nurse,147635.11,2016
Registered Nurse,151836.51,2016
Registered Nurse,149423.49,2016
Registered Nurse,156428.4,2016
Registered Nurse,156428.35,2016
Registered Nurse,155531.64,2016
Registered Nurse,146951.98,2016
Registered Nurse,151117.22,2016
Registered Nurse,148782.15,2016
Registered Nurse,156415.22,2016
Registered Nurse,138232.06,2016
Registered Nurse,154551.78,2016
Registered Nurse,155992.86,2016
Registered Nurse,144676.72,2016
Registered Nurse,146061.19,2016
Registered Nurse,155200.14,2016
Registered Nurse,146659.22,2016
Registered Nurse,137723.06,2016
Registered Nurse,150500.22,2016
Registered Nurse,151329.11,2016
Registered Nurse,142070.05,2016
Registered Nurse,147049.65,2016
Registered Nurse,144507.99,2016
Registered Nurse,155143.1,2016
Registered Nurse,156405.59,2016
Registered Nurse,155502.42,2016
Registered Nurse,155828.21,2016
Registered Nurse,154305.9,2016
Registered Nurse,139422.65,2016
Registered Nurse,156428.08,2016
Registered Nurse,146087.71,2016
Registered Nurse,138099.71,2016
Registered Nurse,148468.73,2016
Registered Nurse,156432.5,2016
Registered Nurse,156428.36,2016
Registered Nurse,156428.35,2016
Registered Nurse,150110.31,2016
Registered Nurse,155452.39,2016
Registered Nurse,136508.4,2016
Registered Nurse,143046.75,2016
Registered Nurse,135516.95,2016
Registered Nurse,155201.76,2016
Registered Nurse,140862.85,2016
Registered Nurse,156428.36,2016
Registered Nurse,149731.66,2016
Registered Nurse,134039.98,2016
Registered Nurse,133851.31,2016
Registered Nurse,156428.37,2016
Registered Nurse,133124.51,2016
Registered Nurse,151810.96,2016
Registered Nurse,156428.36,2016
Registered Nurse,156428.35,2016
Registered Nurse,156426.16,2016
Registered Nurse,151075.28,2016
Registered Nurse,156435.05,2016
Registered Nurse,155994.26,2016
Registered Nurse,143571.48,2016
Registered Nurse,136620.75,2016
Registered Nurse,137496.06,2016
Registered Nurse,153218.51,2016
Registered Nurse,156087.15,2016
Registered Nurse,146053.55,2016
Registered Nurse,142771.75,2016
Registered Nurse,130422.84,2016
Registered Nurse,156428.35,2016
Registered Nurse,152534.31,2016
Registered Nurse,156372.65,2016
Registered Nurse,150715.88,2016
Registered Nurse,133079.44,2016
Registered Nurse,154568.48,2016
Registered Nurse,154324.14,2016
Registered Nurse,150463.11,2016
Registered Nurse,129571.72,2016
Registered Nurse,149297.48,2016
Registered Nurse,134091.12,2016
Registered Nurse,130783.64,2016
Registered Nurse,151827.95,2016
Registered Nurse,142506.62,2016
Registered Nurse,136926.97,2016
Registered Nurse,151836.54,2016
Registered Nurse,156352.48,2016
Registered Nurse,132590.88,2016
Registered Nurse,151474.58,2016
Registered Nurse,156427.53,2016
Registered Nurse,146256.06,2016
Registered Nurse,154631.68,2016
Registered Nurse,129873.02,2016
Registered Nurse,156428.36,2016
Registered Nurse,154590.31,2016
Registered Nurse,129793.97,2016
Registered Nurse,126712.53,2016
Registered Nurse,128544.28,2016
Registered Nurse,151836.56,2016
Registered Nurse,146831.04,2016
Registered Nurse,120590.22,2016
Registered Nurse,134226.45,2016
Registered Nurse,161874.08,2016
Registered Nurse,133900.18,2016
Registered Nurse,150255.33,2016
Registered Nurse,154483.03,2016
Registered Nurse,151850.83,2016
Registered Nurse,151836.51,2016
Registered Nurse,132644.45,2016
Registered Nurse,134914.08,2016
Registered Nurse,116239.58,2016
Registered Nurse,151736.85,2016
Registered Nurse,153438.51,2016
Registered Nurse,151836.53,2016
Registered Nurse,135141.22,2016
Registered Nurse,152192.57,2016
Registered Nurse,144952.58,2016
Registered Nurse,134374.14,2016
Registered Nurse,156680.02,2016
Registered Nurse,131330.16,2016
Registered Nurse,150990.22,2016
Registered Nurse,151352.71,2016
Registered Nurse,155816.58,2016
Registered Nurse,151524.96,2016
Registered Nurse,151810.98,2016
Registered Nurse,144477.07,2016
Registered Nurse,130045.55,2016
Registered Nurse,156428.35,2016
Registered Nurse,128801.42,2016
Registered Nurse,151835.26,2016
Registered Nurse,156428.35,2016
Registered Nurse,133679.87,2016
Registered Nurse,146449.87,2016
Registered Nurse,156428.35,2016
Registered Nurse,156428.38,2016
Registered Nurse,128650.43,2016
Registered Nurse,151785.11,2016
Registered Nurse,126746.34,2016
Registered Nurse,146374.44,2016
Registered Nurse,151832.23,2016
Registered Nurse,142763.58,2016
Registered Nurse,128475.69,2016
Registered Nurse,128753.97,2016
Registered Nurse,132463.96,2016
Registered Nurse,151719.87,2016
Registered Nurse,151838.97,2016
Registered Nurse,146664.28,2016
Registered Nurse,147873.97,2016
Registered Nurse,147232.63,2016
Registered Nurse,149572.83,2016
Registered Nurse,147201.34,2016
Registered Nurse,129632.31,2016
Registered Nurse,134931.19,2016
Registered Nurse,124205.67,2016
Registered Nurse,131109.82,2016
Registered Nurse,133059.54,2016
Registered Nurse,151836.52,2016
Registered Nurse,156441.16,2016
Registered Nurse,130850.73,2016
Registered Nurse,132099.55,2016
Registered Nurse,132150.6,2016
Registered Nurse,131574.74,2016
Registered Nurse,156413.67,2016
Registered Nurse,130278.15,2016
Registered Nurse,156428.35,2016
Registered Nurse,133073.86,2016
Registered Nurse,150066.14,2016
Registered Nurse,156331.28,2016
Registered Nurse,131613.56,2016
Registered Nurse,129771.15,2016
Registered Nurse,130957.4,2016
Registered Nurse,125581.33,2016
Registered Nurse,130799.11,2016
Registered Nurse,145574.63,2016
Registered Nurse,124048.77,2016
Registered Nurse,133667.29,2016
Registered Nurse,125584.59,2016
Registered Nurse,124635.69,2016
Registered Nurse,147785.41,2016
Registered Nurse,139216.85,2016
Registered Nurse,130037.23,2016
Registered Nurse,137518.28,2016
Registered Nurse,155193.03,2016
Registered Nurse,147218.78,2016
Registered Nurse,150965.34,2016
Registered Nurse,123224.84,2016
Registered Nurse,151836.51,2016
Registered Nurse,129784.21,2016
Registered Nurse,129442.49,2016
Registered Nurse,142028.18,2016
Registered Nurse,127220.4,2016
Registered Nurse,156428.36,2016
Registered Nurse,142771.76,2016
Registered Nurse,145383.97,2016
Registered Nurse,147652.19,2016
Registered Nurse,151836.52,2016
Registered Nurse,146653.25,2016
Registered Nurse,154834.64,2016
Registered Nurse,132767.09,2016
Registered Nurse,131326.77,2016
Registered Nurse,137455.88,2016
Registered Nurse,130340.57,2016
Registered Nurse,129655.78,2016
Registered Nurse,128749.37,2016
Registered Nurse,156428.36,2016
Registered Nurse,144446.11,2016
Registered Nurse,146581.09,2016
Registered Nurse,134540.46,2016
Registered Nurse,156428.36,2016
Registered Nurse,129350.95,2016
Registered Nurse,131469.46,2016
Registered Nurse,135505.26,2016
Registered Nurse,131295.19,2016
Registered Nurse,131452.11,2016
Registered Nurse,125438.84,2016
Registered Nurse,133247.87,2016
Registered Nurse,143869.6,2016
Registered Nurse,146900.06,2016
Registered Nurse,128367.22,2016
Registered Nurse,129221.85,2016
Registered Nurse,127954.07,2016
Registered Nurse,151836.52,2016
Registered Nurse,150145.12,2016
Registered Nurse,144639.32,2016
Registered Nurse,151836.61,2016
Registered Nurse,133911.02,2016
Registered Nurse,151828.24,2016
Registered Nurse,141226.66,2016
Registered Nurse,152797.72,2016
Registered Nurse,120275.93,2016
Registered Nurse,151855.43,2016
Registered Nurse,142766.76,2016
Registered Nurse,143636.75,2016
Registered Nurse,126498.4,2016
Registered Nurse,136017.46,2016
Registered Nurse,110725.75,2016
Registered Nurse,137891.83,2016
Registered Nurse,142760.61,2016
Registered Nurse,124214.62,2016
Registered Nurse,126748.21,2016
Registered Nurse,151836.52,2016
Registered Nurse,147236.09,2016
Registered Nurse,146660.83,2016
Registered Nurse,135080.15,2016
Registered Nurse,129764.8,2016
Registered Nurse,125229.12,2016
Registered Nurse,129505.67,2016
Registered Nurse,123039.4,2016
Registered Nurse,151836.51,2016
Registered Nurse,151823.95,2016
Registered Nurse,143636.75,2016
Registered Nurse,143134.2,2016
Registered Nurse,124049.65,2016
Registered Nurse,126625.0,2016
Registered Nurse,149914.63,2016
Registered Nurse,134123.3,2016
Registered Nurse,134882.92,2016
Registered Nurse,138671.89,2016
Registered Nurse,130619.43,2016
Registered Nurse,127949.83,2016
Registered Nurse,127258.14,2016
Registered Nurse,147218.79,2016
Registered Nurse,140588.06,2016
Registered Nurse,130125.34,2016
Registered Nurse,131243.3,2016
Registered Nurse,156432.64,2016
Registered Nurse,151836.52,2016
Registered Nurse,129627.27,2016
Registered Nurse,142523.85,2016
Registered Nurse,125169.98,2016
Registered Nurse,134212.3,2016
Registered Nurse,125967.03,2016
Registered Nurse,131378.33,2016
Registered Nurse,148933.12,2016
Registered Nurse,127100.42,2016
Registered Nurse,147222.0,2016
Registered Nurse,128303.35,2016
Registered Nurse,139332.89,2016
Registered Nurse,134546.45,2016
Registered Nurse,123099.32,2016
Registered Nurse,142781.86,2016
Registered Nurse,126286.6,2016
Registered Nurse,144363.99,2016
Registered Nurse,137176.4,2016
Registered Nurse,122777.54,2016
Registered Nurse,147241.11,2016
Registered Nurse,147230.73,2016
Registered Nurse,122728.14,2016
Registered Nurse,139527.97,2016
Registered Nurse,111822.0,2016
Registered Nurse,145528.63,2016
Registered Nurse,142771.75,2016
Registered Nurse,128338.2,2016
Registered Nurse,138378.35,2016
Registered Nurse,134853.25,2016
Registered Nurse,133142.36,2016
Registered Nurse,129017.29,2016
Registered Nurse,144559.21,2016
Registered Nurse,141153.39,2016
Registered Nurse,147232.64,2016
Registered Nurse,148324.52,2016
Registered Nurse,135243.68,2016
Registered Nurse,142771.78,2016
Registered Nurse,124480.3,2016
Registered Nurse,123011.87,2016
Registered Nurse,130072.72,2016
Registered Nurse,126504.51,2016
Registered Nurse,144113.7,2016
Registered Nurse,147232.62,2016
Registered Nurse,138505.51,2016
Registered Nurse,125065.17,2016
Registered Nurse,123301.0,2016
Registered Nurse,129873.2,2016
Registered Nurse,136468.27,2016
Registered Nurse,145341.07,2016
Registered Nurse,122101.33,2016
Registered Nurse,121699.25,2016
Registered Nurse,129337.64,2016
Registered Nurse,151836.51,2016
Registered Nurse,147232.63,2016
Registered Nurse,147232.62,2016
Registered Nurse,147232.62,2016
Registered Nurse,147232.62,2016
Registered Nurse,147232.62,2016
Registered Nurse,147188.5,2016
Registered Nurse,120408.84,2016
Registered Nurse,142771.75,2016
Registered Nurse,133679.3,2016
Registered Nurse,140345.07,2016
Registered Nurse,125142.2,2016
Registered Nurse,146647.32,2016
Registered Nurse,138755.63,2016
Registered Nurse,145432.0,2016
Registered Nurse,125606.87,2016
Registered Nurse,126787.02,2016
Registered Nurse,123189.72,2016
Registered Nurse,147232.63,2016
Registered Nurse,138448.52,2016
Registered Nurse,146574.6,2016
Registered Nurse,118325.38,2016
Registered Nurse,130923.83,2016
Registered Nurse,135927.97,2016
Registered Nurse,122466.17,2016
Registered Nurse,137337.01,2016
Registered Nurse,123897.19,2016
Registered Nurse,130128.41,2016
Registered Nurse,144848.48,2016
Registered Nurse,120835.15,2016
Registered Nurse,145863.72,2016
Registered Nurse,131790.45,2016
Registered Nurse,130290.28,2016
Registered Nurse,125640.14,2016
Registered Nurse,129489.14,2016
Registered Nurse,136546.33,2016
Registered Nurse,131724.45,2016
Registered Nurse,141850.16,2016
Registered Nurse,136366.91,2016
Registered Nurse,136748.68,2016
Registered Nurse,143476.78,2016
Registered Nurse,145634.54,2016
Registered Nurse,145525.16,2016
Registered Nurse,122781.91,2016
Registered Nurse,145154.0,2016
Registered Nurse,126639.53,2016
Registered Nurse,138625.82,2016
Registered Nurse,131172.5,2016
Registered Nurse,131190.09,2016
Registered Nurse,129500.94,2016
Registered Nurse,127111.24,2016
Registered Nurse,122367.35,2016
Registered Nurse,121309.42,2016
Registered Nurse,122781.43,2016
Registered Nurse,110329.32,2016
Registered Nurse,128792.18,2016
Registered Nurse,139695.55,2016
Registered Nurse,135306.37,2016
Registered Nurse,143537.2,2016
Registered Nurse,135683.51,2016
Registered Nurse,117480.81,2016
Registered Nurse,122615.14,2016
Registered Nurse,129987.7,2016
Registered Nurse,129100.32,2016
Registered Nurse,124605.94,2016
Registered Nurse,118485.74,2016
Registered Nurse,130696.6,2016
Registered Nurse,129760.1,2016
Registered Nurse,107287.66,2016
Registered Nurse,129665.59,2016
Registered Nurse,130903.88,2016
Registered Nurse,136962.76,2016
Registered Nurse,135088.84,2016
Registered Nurse,131884.88,2016
Registered Nurse,135582.06,2016
Registered Nurse,136186.39,2016
Registered Nurse,130791.12,2016
Registered Nurse,135884.04,2016
Registered Nurse,127794.43,2016
Registered Nurse,110602.68,2016
Registered Nurse,130505.51,2016
Registered Nurse,118883.26,2016
Registered Nurse,117184.36,2016
Registered Nurse,141464.81,2016
